Order ID,Product ID,Order Date,Ship Date,Delivery_days,Order_Month,Order_Year,Ship Mode,Customer ID,Customer Name,Segment,City,State,Region,Category,Sub-Category,Product Name,Revenue,Quantity,Discount,Profit,Profit_margin,,,,,,,,,,
CA-2014-152961,OFF-PA-10004675,16-01-2014,20-01-2014,4,1,2014,Standard Class,SC-20095,Sanjit Chand,Consumer,Quincy,Massachusetts,East,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",12.70,2,0,5.84,46%,,,,,,,,,,
CA-2011-133228,FUR-FU-10004020,04-04-2011,09-04-2011,5,4,2011,Standard Class,MS-17710,Maurice Satty,Consumer,Detroit,Michigan,Central,Furniture,Furnishings,Advantus Panel Wall Acrylic Frame,5.47,1,0,2.35,43%,,,,,,,,,,
CA-2011-133228,OFF-AR-10001955,04-04-2011,09-04-2011,5,4,2011,Standard Class,MS-17710,Maurice Satty,Consumer,Detroit,Michigan,Central,Office Supplies,Art,Newell 319,79.36,4,0,23.81,30%,,,,,,,,,,
CA-2013-114951,FUR-FU-10002364,27-06-2013,04-07-2013,7,6,2013,Standard Class,DN-13690,Duane Noonan,Consumer,San Francisco,California,West,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",22.14,3,0,6.42,29%,,,,,,,,,,
CA-2013-156573,OFF-BI-10002414,30-05-2013,03-06-2013,4,5,2013,Standard Class,RB-19360,Raymond Buch,Consumer,Nashville,Tennessee,South,Office Supplies,Binders,GBC ProClick Spines for 32-Hole Punch,11.28,3,0.7,-8.65,-77%,,,,,,,,,,
CA-2013-156573,OFF-AR-10003732,30-05-2013,03-06-2013,4,5,2013,Standard Class,RB-19360,Raymond Buch,Consumer,Nashville,Tennessee,South,Office Supplies,Art,Newell 333,4.45,2,0.2,0.33,8%,,,,,,,,,,
CA-2013-156573,FUR-FU-10001085,30-05-2013,03-06-2013,4,5,2013,Standard Class,RB-19360,Raymond Buch,Consumer,Nashville,Tennessee,South,Furniture,Furnishings,3M Polarizing Light Filter Sleeves,44.76,3,0.2,14.55,33%,,,,,,,,,,
CA-2012-113901,OFF-BI-10001249,19-10-2012,24-10-2012,5,10,2012,Standard Class,NH-18610,Nicole Hansen,Corporate,Detroit,Michigan,Central,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,38.28,6,0,17.61,46%,,,,,,,,,,
CA-2012-113901,TEC-PH-10002564,19-10-2012,24-10-2012,5,10,2012,Standard Class,NH-18610,Nicole Hansen,Corporate,Detroit,Michigan,Central,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,149.95,5,0,44.99,30%,,,,,,,,,,
CA-2014-134838,OFF-AR-10000634,20-02-2014,21-02-2014,1,2,2014,First Class,ED-13885,Emily Ducich,Home Office,Los Angeles,California,West,Office Supplies,Art,Newell 320,12.84,3,0,3.47,27%,,,,,,,,,,
CA-2014-134838,FUR-FU-10004018,20-02-2014,21-02-2014,1,2,2014,First Class,ED-13885,Emily Ducich,Home Office,Los Angeles,California,West,Furniture,Furnishings,Tensor Computer Mounted Lamp,44.67,3,0,12.06,27%,,,,,,,,,,
CA-2013-120257,OFF-AR-10003481,23-09-2013,29-09-2013,6,9,2013,Standard Class,PW-19240,Pierre Wener,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Art,Newell 348,7.87,3,0.2,0.89,11%,,,,,,,,,,
CA-2011-164910,OFF-AR-10003651,12-11-2011,17-11-2011,5,11,2011,Second Class,DM-13345,Denise Monton,Corporate,Asheville,North Carolina,South,Office Supplies,Art,Newell 350,7.87,3,0.2,0.89,11%,,,,,,,,,,
CA-2013-149902,OFF-AR-10002956,02-04-2013,07-04-2013,5,4,2013,Standard Class,DW-13540,Don Weiss,Consumer,New York City,New York,East,Office Supplies,Art,Boston 16801 Nautilus Battery Pencil Sharpener,88.04,4,0,22.89,26%,,,,,,,,,,
CA-2013-146010,OFF-BI-10003638,21-05-2013,24-05-2013,3,5,2013,First Class,EH-14125,Eugene Hildebrand,Home Office,Colorado Springs,Colorado,West,Office Supplies,Binders,GBC Durable Plastic Covers,40.64,7,0.7,-32.51,-80%,,,,,,,,,,
US-2012-163685,OFF-BI-10001890,01-06-2012,05-06-2012,4,6,2012,Standard Class,KE-16420,Katrina Edelman,Corporate,San Antonio,Texas,Central,Office Supplies,Binders,Avery Poly Binder Pockets,5.73,8,0.8,-9.16,-160%,,,,,,,,,,
US-2012-163685,OFF-PA-10002606,01-06-2012,05-06-2012,4,6,2012,Standard Class,KE-16420,Katrina Edelman,Corporate,San Antonio,Texas,Central,Office Supplies,Paper,Xerox 1928,42.24,10,0.2,13.20,31%,,,,,,,,,,
CA-2011-135090,OFF-PA-10002245,22-11-2011,26-11-2011,4,11,2011,Standard Class,SP-20920,Susan Pistek,Consumer,Los Angeles,California,West,Office Supplies,Paper,Xerox 1895,53.82,9,0,24.22,45%,,,,,,,,,,
CA-2012-132374,OFF-AR-10001615,22-02-2012,24-02-2012,2,2,2012,Second Class,PS-19045,Penelope Sewall,Home Office,Sterling Heights,Michigan,Central,Office Supplies,Art,Newell 34,79.36,4,0,20.63,26%,,,,,,,,,,
CA-2013-167556,OFF-PA-10000466,30-03-2013,03-04-2013,4,3,2013,Standard Class,JM-15250,Janet Martin,Consumer,New York City,New York,East,Office Supplies,Paper,"Memo Book, 100 Message Capacity, 5 3/8” x 11”",13.48,2,0,6.74,50%,,,,,,,,,,
CA-2013-167556,OFF-BI-10003708,30-03-2013,03-04-2013,4,3,2013,Standard Class,JM-15250,Janet Martin,Consumer,New York City,New York,East,Office Supplies,Binders,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",29.80,5,0.2,9.31,31%,,,,,,,,,,
CA-2013-167556,FUR-FU-10004848,30-03-2013,03-04-2013,4,3,2013,Standard Class,JM-15250,Janet Martin,Consumer,New York City,New York,East,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",414.00,8,0,124.20,30%,,,,,,,,,,
CA-2013-167556,OFF-BI-10000320,30-03-2013,03-04-2013,4,3,2013,Standard Class,JM-15250,Janet Martin,Consumer,New York City,New York,East,Office Supplies,Binders,GBC Plastic Binding Combs,41.33,7,0.2,14.98,36%,,,,,,,,,,
US-2013-116400,FUR-FU-10003731,23-10-2013,25-10-2013,2,10,2013,First Class,EB-13930,Eric Barreto,Consumer,Richmond,Virginia,South,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",39.92,4,0,11.18,28%,,,,,,,,,,
CA-2014-101308,OFF-FA-10002780,03-10-2014,08-10-2014,5,10,2014,Standard Class,FG-14260,Frank Gastineau,Home Office,Seattle,Washington,West,Office Supplies,Fasteners,Staples,8.94,3,0,4.11,46%,,,,,,,,,,
CA-2014-101308,TEC-PH-10003800,03-10-2014,08-10-2014,5,10,2014,Standard Class,FG-14260,Frank Gastineau,Home Office,Seattle,Washington,West,Technology,Phones,i.Sound Portable Power - 8000 mAh,84.78,2,0.2,-20.14,-24%,,,,,,,,,,
CA-2011-114517,FUR-TA-10001676,23-12-2011,27-12-2011,4,12,2011,Standard Class,TH-21235,Tiffany House,Corporate,New York City,New York,East,Furniture,Tables,Hon 61000 Series Interactive Training Tables,53.32,2,0.4,-19.55,-37%,,,,,,,,,,
CA-2011-114517,OFF-AP-10002350,23-12-2011,27-12-2011,4,12,2011,Standard Class,TH-21235,Tiffany House,Corporate,New York City,New York,East,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,56.52,3,0,15.83,28%,,,,,,,,,,
CA-2014-119564,FUR-FU-10003096,16-12-2014,21-12-2014,5,12,2014,Standard Class,PL-18925,Paul Lucas,Home Office,Seattle,Washington,West,Furniture,Furnishings,"Master Giant Foot Doorstop, Safety Yellow",22.77,3,0,9.79,43%,,,,,,,,,,
CA-2013-135265,FUR-CH-10003061,08-07-2013,10-07-2013,2,7,2013,Second Class,CC-12370,Christopher Conant,Consumer,Los Angeles,California,West,Furniture,Chairs,"Global Leather Task Chair, Black",287.97,4,0.2,-3.60,-1%,,,,,,,,,,
CA-2013-135265,TEC-CO-10003763,08-07-2013,10-07-2013,2,7,2013,Second Class,CC-12370,Christopher Conant,Consumer,Los Angeles,California,West,Technology,Copiers,Canon PC1060 Personal Laser Copier,2799.96,5,0.2,944.99,34%,,,,,,,,,,
CA-2013-135265,OFF-PA-10002923,08-07-2013,10-07-2013,2,7,2013,Second Class,CC-12370,Christopher Conant,Consumer,Los Angeles,California,West,Office Supplies,Paper,Xerox 1942,48.94,1,0,24.47,50%,,,,,,,,,,
CA-2013-108735,FUR-BO-10003441,18-04-2013,22-04-2013,4,4,2013,Standard Class,JM-15535,Jessica Myrick,Consumer,Lakewood,California,West,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",257.50,3,0.15,24.24,9%,,,,,,,,,,
CA-2014-112333,OFF-ST-10001780,09-04-2014,15-04-2014,6,4,2014,Standard Class,KF-16285,Karen Ferguson,Home Office,Plainfield,New Jersey,East,Office Supplies,Storage,Tennsco 16-Compartment Lockers with Coat Rack,2591.56,4,0,621.97,24%,,,,,,,,,,
CA-2014-112333,OFF-AP-10001962,09-04-2014,15-04-2014,6,4,2014,Standard Class,KF-16285,Karen Ferguson,Home Office,Plainfield,New Jersey,East,Office Supplies,Appliances,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,41.95,5,0,10.49,25%,,,,,,,,,,
US-2013-159415,FUR-FU-10003798,18-04-2013,23-04-2013,5,4,2013,Standard Class,CS-12175,Charles Sheldon,Corporate,Columbia,Tennessee,South,Furniture,Furnishings,"Ultra Door Kickplate, 8""H x 34""W",79.12,5,0.2,13.85,18%,,,,,,,,,,
CA-2011-122588,FUR-FU-10001095,25-11-2011,27-11-2011,2,11,2011,Second Class,AR-10540,Andy Reiter,Consumer,Woonsocket,Rhode Island,East,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,52.96,2,0,20.12,38%,,,,,,,,,,
CA-2011-137589,OFF-SU-10000157,03-11-2011,08-11-2011,5,11,2011,Standard Class,MS-17770,Maxwell Schwartz,Consumer,Lancaster,Pennsylvania,East,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,286.34,3,0.2,-64.43,-23%,,,,,,,,,,
CA-2012-161998,FUR-FU-10001095,01-05-2012,05-05-2012,4,5,2012,Standard Class,DB-13120,David Bremer,Corporate,Tampa,Florida,South,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,63.55,3,0.2,14.30,23%,,,,,,,,,,
CA-2012-161998,OFF-SU-10004261,01-05-2012,05-05-2012,4,5,2012,Standard Class,DB-13120,David Bremer,Corporate,Tampa,Florida,South,Office Supplies,Supplies,"Fiskars 8"" Scissors, 2/Pack",41.38,3,0.2,4.65,11%,,,,,,,,,,
CA-2012-161998,OFF-AR-10004022,01-05-2012,05-05-2012,4,5,2012,Standard Class,DB-13120,David Bremer,Corporate,Tampa,Florida,South,Office Supplies,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener,172.70,6,0.2,10.79,6%,,,,,,,,,,
CA-2012-105627,FUR-BO-10002916,08-03-2012,12-03-2012,4,3,2012,Standard Class,DK-12895,Dana Kaydos,Consumer,Kenosha,Wisconsin,Central,Furniture,Bookcases,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",512.94,3,0,97.46,19%,,,,,,,,,,
CA-2012-105627,FUR-CH-10002084,08-03-2012,12-03-2012,4,3,2012,Standard Class,DK-12895,Dana Kaydos,Consumer,Kenosha,Wisconsin,Central,Furniture,Chairs,Hon Mobius Operator's Chair,860.93,7,0,189.40,22%,,,,,,,,,,
CA-2012-105627,TEC-PH-10003012,08-03-2012,12-03-2012,4,3,2012,Standard Class,DK-12895,Dana Kaydos,Consumer,Kenosha,Wisconsin,Central,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,769.95,5,0,223.29,29%,,,,,,,,,,
CA-2012-105627,OFF-AR-10002704,08-03-2012,12-03-2012,4,3,2012,Standard Class,DK-12895,Dana Kaydos,Consumer,Kenosha,Wisconsin,Central,Office Supplies,Art,Boston 1900 Electric Pencil Sharpener,14.98,1,0,4.49,30%,,,,,,,,,,
CA-2012-105627,FUR-FU-10000308,08-03-2012,12-03-2012,4,3,2012,Standard Class,DK-12895,Dana Kaydos,Consumer,Kenosha,Wisconsin,Central,Furniture,Furnishings,Deflect-o Glass Clear Studded Chair Mats,373.08,6,0,82.08,22%,,,,,,,,,,
US-2012-149629,FUR-BO-10004709,17-07-2012,20-07-2012,3,7,2012,Second Class,MP-17965,Michael Paige,Corporate,Port Saint Lucie,Florida,South,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",231.92,5,0.2,5.80,3%,,,,,,,,,,
CA-2011-116834,FUR-FU-10001196,11-10-2011,16-10-2011,5,10,2011,Standard Class,Dp-13240,Dean percer,Home Office,Seattle,Washington,West,Furniture,Furnishings,DAX Cubicle Frames - 8x10,63.47,11,0,19.04,30%,,,,,,,,,,
CA-2011-116834,TEC-AC-10002942,11-10-2011,16-10-2011,5,10,2011,Standard Class,Dp-13240,Dean percer,Home Office,Seattle,Washington,West,Technology,Accessories,WD My Passport Ultra 1TB Portable External Hard Drive,345.00,5,0,58.65,17%,,,,,,,,,,
CA-2013-145730,FUR-TA-10004915,04-03-2013,09-03-2013,5,3,2013,Standard Class,CC-12220,Chris Cortes,Consumer,San Antonio,Texas,Central,Furniture,Tables,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",637.90,3,0.3,-127.58,-20%,,,,,,,,,,
CA-2013-145730,TEC-MA-10001016,04-03-2013,09-03-2013,5,3,2013,Standard Class,CC-12220,Chris Cortes,Consumer,San Antonio,Texas,Central,Technology,Machines,Canon PC170 Desktop Personal Copier,287.91,3,0.4,33.59,12%,,,,,,,,,,
CA-2013-145730,OFF-EN-10000483,04-03-2013,09-03-2013,5,3,2013,Standard Class,CC-12220,Chris Cortes,Consumer,San Antonio,Texas,Central,Office Supplies,Envelopes,"White Envelopes, White Envelopes with Clear Poly Window",36.60,3,0.2,11.90,33%,,,,,,,,,,
US-2012-168732,OFF-AR-10003087,10-12-2012,16-12-2012,6,12,2012,Standard Class,KM-16660,Khloe Miller,Consumer,Roswell,Georgia,South,Office Supplies,Art,Staples,1.78,1,0,0.50,28%,,,,,,,,,,
US-2012-168732,OFF-PA-10000520,10-12-2012,16-12-2012,6,12,2012,Standard Class,KM-16660,Khloe Miller,Consumer,Roswell,Georgia,South,Office Supplies,Paper,Xerox 201,25.92,4,0,12.44,48%,,,,,,,,,,
US-2012-168732,TEC-AC-10001553,10-12-2012,16-12-2012,6,12,2012,Standard Class,KM-16660,Khloe Miller,Consumer,Roswell,Georgia,South,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",101.94,6,0,21.41,21%,,,,,,,,,,
CA-2012-107468,OFF-AR-10000634,18-12-2012,22-12-2012,4,12,2012,Standard Class,MK-17905,Michael Kennedy,Corporate,Louisville,Colorado,West,Office Supplies,Art,Newell 320,6.85,2,0.2,0.60,9%,,,,,,,,,,
CA-2014-144463,FUR-FU-10001215,02-01-2014,06-01-2014,4,1,2014,Standard Class,SC-20725,Steven Cartwright,Consumer,Los Angeles,California,West,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",474.43,11,0,199.26,42%,,,,,,,,,,
CA-2014-100811,OFF-PA-10001204,22-11-2014,25-11-2014,3,11,2014,First Class,CC-12475,Cindy Chapman,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Paper,Xerox 1972,8.45,2,0.2,2.64,31%,,,,,,,,,,
CA-2014-100811,OFF-ST-10002444,22-11-2014,25-11-2014,3,11,2014,First Class,CC-12475,Cindy Chapman,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Storage,Recycled Eldon Regeneration Jumbo File,39.30,4,0.2,3.93,10%,,,,,,,,,,
CA-2012-153612,OFF-AR-10000203,22-12-2012,27-12-2012,5,12,2012,Standard Class,BT-11305,Beth Thompson,Home Office,Superior,Wisconsin,Central,Office Supplies,Art,Newell 336,17.12,4,0,4.96,29%,,,,,,,,,,
CA-2012-165624,OFF-AP-10000828,23-08-2012,28-08-2012,5,8,2012,Standard Class,FH-14350,Fred Harton,Consumer,Atlanta,Georgia,South,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,542.94,3,0,152.02,28%,,,,,,,,,,
CA-2012-165624,OFF-LA-10003190,23-08-2012,28-08-2012,5,8,2012,Standard Class,FH-14350,Fred Harton,Consumer,Atlanta,Georgia,South,Office Supplies,Labels,Avery 474,8.64,3,0,4.23,49%,,,,,,,,,,
CA-2012-165624,OFF-PA-10002319,23-08-2012,28-08-2012,5,8,2012,Standard Class,FH-14350,Fred Harton,Consumer,Atlanta,Georgia,South,Office Supplies,Paper,Xerox 1944,193.80,5,0,94.96,49%,,,,,,,,,,
CA-2012-165624,OFF-PA-10003893,23-08-2012,28-08-2012,5,8,2012,Standard Class,FH-14350,Fred Harton,Consumer,Atlanta,Georgia,South,Office Supplies,Paper,Xerox 1962,21.40,5,0,9.63,45%,,,,,,,,,,
CA-2012-165624,OFF-PA-10002499,23-08-2012,28-08-2012,5,8,2012,Standard Class,FH-14350,Fred Harton,Consumer,Atlanta,Georgia,South,Office Supplies,Paper,Xerox 1890,97.88,2,0,48.94,50%,,,,,,,,,,
CA-2012-165624,TEC-AC-10004568,23-08-2012,28-08-2012,5,8,2012,Standard Class,FH-14350,Fred Harton,Consumer,Atlanta,Georgia,South,Technology,Accessories,Maxell LTO Ultrium - 800 GB,251.91,9,0,47.86,19%,,,,,,,,,,
CA-2012-165624,OFF-AP-10001492,23-08-2012,28-08-2012,5,8,2012,Standard Class,FH-14350,Fred Harton,Consumer,Atlanta,Georgia,South,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",25.86,3,0,6.72,26%,,,,,,,,,,
CA-2011-154963,FUR-CH-10004698,22-06-2011,27-06-2011,5,6,2011,Standard Class,AA-10645,Anna Andreadi,Consumer,Chester,Pennsylvania,East,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",170.06,3,0.3,-4.86,-3%,,,,,,,,,,
CA-2011-154963,TEC-PH-10004093,22-06-2011,27-06-2011,5,6,2011,Standard Class,AA-10645,Anna Andreadi,Consumer,Chester,Pennsylvania,East,Technology,Phones,Panasonic Kx-TS550,82.78,3,0.4,-15.18,-18%,,,,,,,,,,
CA-2011-154963,FUR-CH-10000454,22-06-2011,27-06-2011,5,6,2011,Standard Class,AA-10645,Anna Andreadi,Consumer,Chester,Pennsylvania,East,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",853.93,5,0.3,0.00,0%,,,,,,,,,,
CA-2014-130764,FUR-BO-10003034,28-10-2014,29-10-2014,1,10,2014,First Class,JO-15145,Jack O'Briant,Corporate,San Francisco,California,West,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",556.67,5,0.15,6.55,1%,,,,,,,,,,
CA-2014-130764,TEC-PH-10003215,28-10-2014,29-10-2014,1,10,2014,First Class,JO-15145,Jack O'Briant,Corporate,San Francisco,California,West,Technology,Phones,Jackery Bar Premium Fast-charging Portable Charger,95.84,4,0.2,34.74,36%,,,,,,,,,,
CA-2014-139311,OFF-PA-10001776,12-08-2014,14-08-2014,2,8,2014,First Class,SF-20965,Sylvia Foulston,Corporate,Bedford,Texas,Central,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",29.66,4,0.2,10.01,34%,,,,,,,,,,
CA-2014-139311,OFF-AR-10004582,12-08-2014,14-08-2014,2,8,2014,First Class,SF-20965,Sylvia Foulston,Corporate,Bedford,Texas,Central,Office Supplies,Art,BIC Brite Liner Grip Highlighters,9.18,7,0.2,2.87,31%,,,,,,,,,,
CA-2014-139311,TEC-PH-10001557,12-08-2014,14-08-2014,2,8,2014,First Class,SF-20965,Sylvia Foulston,Corporate,Bedford,Texas,Central,Technology,Phones,Pyle PMP37LED,153.58,2,0.2,13.44,9%,,,,,,,,,,
CA-2014-139311,OFF-BI-10004209,12-08-2014,14-08-2014,2,8,2014,First Class,SF-20965,Sylvia Foulston,Corporate,Bedford,Texas,Central,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",12.86,8,0.8,-22.51,-175%,,,,,,,,,,
CA-2014-124296,TEC-MA-10003183,25-12-2014,29-12-2014,4,12,2014,Standard Class,CS-12355,Christine Sundaresam,Consumer,Lafayette,Louisiana,South,Technology,Machines,DYMO CardScan Personal V9 Business Card Scanner,479.97,3,0,239.99,50%,,,,,,,,,,
CA-2014-124296,FUR-CH-10002439,25-12-2014,29-12-2014,4,12,2014,Standard Class,CS-12355,Christine Sundaresam,Consumer,Lafayette,Louisiana,South,Furniture,Chairs,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",232.88,4,0,60.55,26%,,,,,,,,,,
CA-2013-169957,OFF-AP-10000576,27-09-2013,01-10-2013,4,9,2013,Standard Class,SN-20710,Steve Nguyen,Home Office,Covington,Washington,West,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster II,236.88,6,0,66.33,28%,,,,,,,,,,
CA-2013-169957,OFF-PA-10004040,27-09-2013,01-10-2013,4,9,2013,Standard Class,SN-20710,Steve Nguyen,Home Office,Covington,Washington,West,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),29.90,5,0,14.65,49%,,,,,,,,,,
CA-2013-169957,TEC-AC-10003063,27-09-2013,01-10-2013,4,9,2013,Standard Class,SN-20710,Steve Nguyen,Home Office,Covington,Washington,West,Technology,Accessories,Micro Innovations USB RF Wireless Keyboard with Mouse,100.00,4,0,21.00,21%,,,,,,,,,,
US-2013-108777,OFF-BI-10003982,13-12-2013,13-12-2013,0,12,2013,Same Day,JM-15655,Jim Mitchum,Corporate,Lorain,Ohio,East,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,18.69,3,0.7,-14.33,-77%,,,,,,,,,,
US-2013-108777,TEC-AC-10002567,13-12-2013,13-12-2013,0,12,2013,Same Day,JM-15655,Jim Mitchum,Corporate,Lorain,Ohio,East,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,383.95,6,0.2,76.79,20%,,,,,,,,,,
CA-2012-148859,OFF-ST-10004950,28-12-2012,01-01-2013,4,12,2012,Standard Class,FH-14350,Fred Harton,Consumer,Chicago,Illinois,Central,Office Supplies,Storage,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",24.82,2,0.2,1.55,6%,,,,,,,,,,
CA-2011-110786,FUR-FU-10000550,29-12-2011,02-01-2012,4,12,2011,Standard Class,AJ-10795,Anthony Johnson,Corporate,San Francisco,California,West,Furniture,Furnishings,Stacking Trays by OIC,24.90,5,0,8.22,33%,,,,,,,,,,
CA-2011-110786,OFF-PA-10000528,29-12-2011,02-01-2012,4,12,2011,Standard Class,AJ-10795,Anthony Johnson,Corporate,San Francisco,California,West,Office Supplies,Paper,Xerox 1981,21.12,4,0,9.50,45%,,,,,,,,,,
CA-2011-110786,TEC-MA-10003183,29-12-2011,02-01-2012,4,12,2011,Standard Class,AJ-10795,Anthony Johnson,Corporate,San Francisco,California,West,Technology,Machines,DYMO CardScan Personal V9 Business Card Scanner,767.95,6,0.2,287.98,38%,,,,,,,,,,
CA-2011-110786,OFF-BI-10003305,29-12-2011,02-01-2012,4,12,2011,Standard Class,AJ-10795,Anthony Johnson,Corporate,San Francisco,California,West,Office Supplies,Binders,Avery Hanging File Binders,14.35,3,0.2,4.66,33%,,,,,,,,,,
CA-2011-110786,TEC-PH-10001425,29-12-2011,02-01-2012,4,12,2011,Standard Class,AJ-10795,Anthony Johnson,Corporate,San Francisco,California,West,Technology,Phones,Mophie Juice Pack Helium for iPhone,191.98,3,0.2,19.20,10%,,,,,,,,,,
CA-2011-110786,OFF-LA-10001474,29-12-2011,02-01-2012,4,12,2011,Standard Class,AJ-10795,Anthony Johnson,Corporate,San Francisco,California,West,Office Supplies,Labels,Avery 477,274.77,9,0,126.39,46%,,,,,,,,,,
CA-2011-110786,FUR-FU-10000672,29-12-2011,02-01-2012,4,12,2011,Standard Class,AJ-10795,Anthony Johnson,Corporate,San Francisco,California,West,Furniture,Furnishings,"Executive Impressions 10"" Spectator Wall Clock",70.56,6,0,23.99,34%,,,,,,,,,,
CA-2012-137750,FUR-FU-10001979,25-06-2012,30-06-2012,5,6,2012,Standard Class,JF-15565,Jill Fjeld,Consumer,San Francisco,California,West,Furniture,Furnishings,Dana Halogen Swing-Arm Architect Lamp,204.85,5,0,57.36,28%,,,,,,,,,,
CA-2012-136378,OFF-BI-10003707,02-04-2012,07-04-2012,5,4,2012,Standard Class,CS-11845,Cari Sayre,Corporate,Houston,Texas,Central,Office Supplies,Binders,Aluminum Screw Posts,9.16,3,0.8,-13.73,-150%,,,,,,,,,,
CA-2014-100356,OFF-AP-10002191,22-10-2014,26-10-2014,4,10,2014,Standard Class,SP-20920,Susan Pistek,Consumer,Chicago,Illinois,Central,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,23.99,2,0.8,-62.38,-260%,,,,,,,,,,
US-2012-166520,OFF-PA-10000501,16-07-2012,19-07-2012,3,7,2012,First Class,KE-16420,Katrina Edelman,Corporate,New York City,New York,East,Office Supplies,Paper,Petty Cash Envelope,80.88,3,0,39.63,49%,,,,,,,,,,
US-2012-166520,TEC-AC-10001990,16-07-2012,19-07-2012,3,7,2012,First Class,KE-16420,Katrina Edelman,Corporate,New York City,New York,East,Technology,Accessories,Kensington Orbit Wireless Mobile Trackball for PC and Mac,599.90,10,0,191.97,32%,,,,,,,,,,
CA-2014-136350,FUR-FU-10003601,25-06-2014,27-06-2014,2,6,2014,Second Class,GA-14515,George Ashbrook,Consumer,New York City,New York,East,Furniture,Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",276.69,3,0,49.80,18%,,,,,,,,,,
CA-2014-136350,FUR-CH-10001891,25-06-2014,27-06-2014,2,6,2014,Second Class,GA-14515,George Ashbrook,Consumer,New York City,New York,East,Furniture,Chairs,Global Deluxe Office Fabric Chairs,172.76,2,0.1,32.63,19%,,,,,,,,,,
CA-2011-122931,OFF-AR-10003469,29-09-2011,03-10-2011,4,9,2011,Standard Class,SM-20950,Suzanne McNair,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Art,Nontoxic Chalk,4.22,3,0.2,1.48,35%,,,,,,,,,,
CA-2011-122931,FUR-TA-10004175,29-09-2011,03-10-2011,4,9,2011,Standard Class,SM-20950,Suzanne McNair,Corporate,Philadelphia,Pennsylvania,East,Furniture,Tables,"Hon 30"" x 60"" Table with Locking Drawer",409.27,2,0.4,-81.85,-20%,,,,,,,,,,
CA-2011-122931,OFF-LA-10002945,29-09-2011,03-10-2011,4,9,2011,Standard Class,SM-20950,Suzanne McNair,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Labels,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",55.44,11,0.2,18.02,33%,,,,,,,,,,
CA-2011-122931,OFF-PA-10000533,29-09-2011,03-10-2011,4,9,2011,Standard Class,SM-20950,Suzanne McNair,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Paper,Southworth Parchment Paper & Envelopes,20.93,4,0.2,6.80,33%,,,,,,,,,,
